Title,Rent,Address,URL
"Juliet Balconies, Incredible Lake Views, Picnic Area with Grill",$1198,"",https://atlanta.craigslist.org/wat/apa/d/atlanta-juliet-balconies-incredible/7105896088.html
Affordable single family house for rent in Ellenwood,$1198,"",https://atlanta.craigslist.org/nat/apa/d/rex-affordable-single-family-house-for/7104866256.html
Welcome Home! You'll love it.,$1362,"",https://atlanta.craigslist.org/atl/apa/d/lawrenceville-welcome-home-youll-love-it/7105856983.html
"Freeway access, Short term lease, Balcony",$1362,"",https://atlanta.craigslist.org/wat/apa/d/atlanta-freeway-access-short-term-lease/7103020710.html
We challenge you to FIND a more Spectacular Apt home Community!~,$1260,"",https://atlanta.craigslist.org/nat/apa/d/gainesville-we-challenge-you-to-find/7098329690.html
Especial Relampago en Amber Grove,$1260,"",https://atlanta.craigslist.org/wat/apa/d/marietta-especial-relampago-en-amber/7105878748.html
Luxurious Amenities at Knollwood Park,$1198,"",https://atlanta.craigslist.org/atl/apa/d/lawrenceville-luxurious-amenities-at/7105854820.html
"Upscale luxury living can be yours! 3 bed, 2 bath! Come in today!",$1198,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-upscale-luxury-living-can-be/7105862516.html
LAST 3 BEDROOM FOR MAY! CALL NOW!,$931,"",https://atlanta.craigslist.org/sat/apa/d/mcdonough-last-3-bedroom-for-may-call/7099269229.html
Start summer off in your new apartment home!,$931,"",https://atlanta.craigslist.org/sat/apa/d/mcdonough-start-summer-off-in-your-new/7105871188.html
"Gorgeous Hardwood-Style Flooring, ADA Accessible, Valet Trash Service",$996,"",https://atlanta.craigslist.org/sat/apa/d/mcdonough-gorgeous-hardwood-style/7105867377.html
Amber Grove! Mudanza Inmediata,$996,"",https://atlanta.craigslist.org/wat/apa/d/marietta-amber-grove-mudanza-inmediata/7105870198.html
"Hurry, this is our last large 3 bedr 2 bath, call now!!!",$1705,"",https://atlanta.craigslist.org/nat/apa/d/gainesville-hurry-this-is-our-last/7105868963.html
"Clothes care center, Built-in spice racks, Private balconies",$1705,"",https://atlanta.craigslist.org/wat/apa/d/austell-clothes-care-center-built-in/7091370562.html
Sierra Terrace,$1362,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-sierra-terrace/7092529857.html
"Built-In Desk , Kitchen Pantry, In-Home Washer & Dryer",$1362,"",https://atlanta.craigslist.org/sat/apa/d/atlanta-built-in-desk-kitchen-pantry-in/7105853623.html
"Stylish Features, Short Term Leases, Extra Storage",$1200,"",https://atlanta.craigslist.org/wat/apa/d/atlanta-stylish-features-short-term/7105862923.html
"Dishwasher, Remote 1-car garage, Access gate",$1054,Norcross,https://atlanta.craigslist.org/wat/apa/d/forest-park-dishwasher-remote-1-car/7105853560.html
"Gazebos, Leasing Now, Stylish Features",$1054,Peachtree Hills,https://atlanta.craigslist.org/nat/apa/d/norcross-gazebos-leasing-now-stylish/7105859009.html
The Flats @ 1885,$1258,Peachtree Hills,https://atlanta.craigslist.org/atl/apa/d/morrow-the-flats-1885/7105856413.html
"Modern, fully equipped 3 BDR in great neighborhood!",$1258,Stockbridge,https://atlanta.craigslist.org/atl/apa/d/atlanta-modern-fully-equipped-3-bdr-in/7105854986.html
House for rent,$1151,Decatur GA,https://atlanta.craigslist.org/atl/apa/d/atlanta-house-for-rent/7105853837.html
Big two bedrooms Luxury apartment,$1151,Decatur GA,https://atlanta.craigslist.org/sat/apa/d/douglasville-big-two-bedrooms-luxury/7104821116.html
House for rent,$3170,"100 Akers Ridge Drive Atlanta, GA",https://atlanta.craigslist.org/atl/apa/d/atlanta-house-for-rent/7103182222.html
"Night patrol, On-site management, Ceiling fan",$3170,Lithonia,https://atlanta.craigslist.org/eat/apa/d/atlanta-night-patrol-on-site-management/7101975155.html
"Sundeck, Call for Details, Convenient Location",$2900,"1500 Harbor Landing Roswell, GA",https://atlanta.craigslist.org/sat/apa/d/rex-sundeck-call-for-details-convenient/7105847359.html
Move In!!! Immediately....WAIVED APPLICATION FEE!!....Spacious Units!,$2900,"1500 Harbor Landing Roswell, GA",https://atlanta.craigslist.org/eat/apa/d/decatur-move-in-immediatelywaived/7105838053.html
Move In!!! Immediately....WAIVED APPLICATION FEE!!....Spacious Units!,$560,East Point,https://atlanta.craigslist.org/eat/apa/d/decatur-move-in-immediatelywaived/7105837830.html
"We offer 1,2 and 3 bedrooms!",$560,MCDONOUGH,https://atlanta.craigslist.org/atl/apa/d/atlanta-we-offer-12-and-3-bedrooms/7105836555.html
"Comfort and Convenience, Window Coverings, Extra Storage",$2900,MCDONOUGH,https://atlanta.craigslist.org/eat/apa/d/redan-comfort-and-convenience-window/7105781799.html
❤*❤*❤Love Where You Live! Schedule a Virtual Tour Today!,$2900,Atlanta,https://atlanta.craigslist.org/nat/apa/d/roswell-love-where-you-live-schedule/7105825936.html
Welcome Home to the Lake House!!,$1760,MCDONOUGH,https://atlanta.craigslist.org/nat/apa/d/roswell-welcome-home-to-the-lake-house/7105832048.html
"Tile Floors, Ceiling Fan, Garage",$1760,Jonesboro,https://atlanta.craigslist.org/atl/apa/d/atlanta-tile-floors-ceiling-fan-garage/7105814738.html
"Private Sunroom, Private Balcony and Patio, Private Off-Leash Dog Park",$1398,MCDONOUGH,https://atlanta.craigslist.org/sat/apa/d/rex-private-sunroom-private-balcony-and/7105831191.html
Welcome Home To Leyland Pointe. Make This 3 BR Apt Your New Home!,$1398,MCDONOUGH,https://atlanta.craigslist.org/sat/apa/d/atlanta-welcome-home-to-leyland-pointe/7105771694.html
DON'T GO PAST! COME TO MEADOWLARK APARTMENTS,$1175,MCDONOUGH,https://atlanta.craigslist.org/sat/apa/d/mcdonough-dont-go-past-come-to/7105829098.html
DON'T WALK BUT RUN TO THIS LOCATION!,$1175,Covington,https://atlanta.craigslist.org/sat/apa/d/mcdonough-dont-walk-but-run-to-this/7105825137.html
You'll love the features this beautiful home has to offer.,$1175,Marietta,https://atlanta.craigslist.org/atl/apa/d/mascotte-youll-love-the-features-this/7105776265.html
A GOOD DAY AT MEADOWLARK APARTMENTS,$1175,"MABLETON, GA",https://atlanta.craigslist.org/sat/apa/d/mcdonough-good-day-at-meadowlark/7105822110.html
$1263/mo LEASE YOUR APARTMENT NOW,$1685,"4201 Woodcrest Dr Powder Springs, GA",https://atlanta.craigslist.org/sat/apa/d/jonesboro-1263-mo-lease-your-apartment/7091390864.html
"Carpeted, Dog Park, Clothes Care Center",$1685,"100 Ivey Park Lane Norcross, GA",https://atlanta.craigslist.org/eat/apa/d/marietta-carpeted-dog-park-clothes-care/7105820213.html
AT THE END OF DAY! COME HOME HERE!,$1462,Atlanta,https://atlanta.craigslist.org/sat/apa/d/mcdonough-at-the-end-of-day-come-home/7105819242.html
WHAT A DIFFERENCE WITH US!,$1462,Vine City,https://atlanta.craigslist.org/sat/apa/d/mcdonough-what-difference-with-us/7105819146.html
WE HAVE A 3 BEDROOM/2 BATHROOM READY NOW!,$1690,"100 Woodlawn Park Drive McDonough, GA",https://atlanta.craigslist.org/sat/apa/d/mcdonough-we-have-3-bedroom-2-bathroom/7105819045.html
"Your New, 3 Bedroom Home Awaits at Arbor Lake!",$1690,Lawrenceville,https://atlanta.craigslist.org/eat/apa/d/covington-your-new-3-bedroom-home/7105777159.html
"Tenemos las 3 B's BUENO, BARATO I BONITO!!!",$1699,WOOD CREEK,https://atlanta.craigslist.org/wat/apa/d/marietta-tenemos-las-3-bs-bueno-barato/7105813494.html
371 Pineland RD SW  newly remodeled 3/2,$1699,"Lagrange, GA",https://atlanta.craigslist.org/wat/apa/d/mableton-371-pineland-rd-sw-newly/7105810577.html
You will love making this beautiful house your new home!,$1705,Chamblee Tucker,https://atlanta.craigslist.org/atl/apa/d/powder-springs-you-will-love-making/7105795964.html
One Month FREE! $99 Look & Lease Today!,$1705,Conyers,https://atlanta.craigslist.org/nat/apa/d/peachtree-corners-one-month-free-99/7105807182.html
"GOFit Fitness Center, Pet Stations, 2 Swimming Pools",$1335,Austell,https://atlanta.craigslist.org/sat/apa/d/mcdonough-gofit-fitness-center-pet/7100707247.html
two bathroom and three-bedroom apartments in Atlanta,$1335,Atlanta,https://atlanta.craigslist.org/atl/apa/d/atlanta-two-bathroom-and-three-bedroom/7105730644.html
"Bark Park, 2 Inch Faux Wood Blinds, Washer/Dryer Included!",$1010,Stockbridge,https://atlanta.craigslist.org/wat/apa/d/atlanta-bark-park-2-inch-faux-wood/7092050584.html
"Excellent school district, Views, Cyber cafe",$1010,"COLLEGE PARK, GA",https://atlanta.craigslist.org/wat/apa/d/atlanta-excellent-school-district-views/7101047760.html
"Lofty Nine-Foot Ceilings, In-Home Washer & Dryer , Community Dog Park",$1210,Stockbridge,https://atlanta.craigslist.org/sat/apa/d/atlanta-lofty-nine-foot-ceilings-in/7105788084.html
"Private Detached Garage Parking Available, Tennis Court, Extra Storage",$1210,Riverdale,https://atlanta.craigslist.org/sat/apa/d/mcdonough-private-detached-garage/7105787784.html
Lovely 3 Bedroom Apartment… Waiting for You to Make it Home!,$1210,"4045 George Busbee Parkway, Kennesaw, Georgia",https://atlanta.craigslist.org/sat/apa/d/mcdonough-lovely-3-bedroom-apartment/7105792899.html
"Faux Wood Floors, Comfort and Convenience, Come Look and Lease",$1210,"2044 Kolb Ridge Ct SW Marietta, GA",https://atlanta.craigslist.org/nat/apa/d/lawrenceville-faux-wood-floors-comfort/7105789600.html
ADMIN FREE!!,$1350,Canton,https://atlanta.craigslist.org/nat/apa/d/roswell-admin-free/7105780830.html
"Awesome curb appeal w/rocking chair front porch,",$1350,"2200 Parklake Drive NE Atlanta, GA",https://atlanta.craigslist.org/atl/apa/d/lagrange-awesome-curb-appeal-rocking/7104064010.html
"Lease Today, Clubhouse, Move In Now",$1210,Stockbridge,https://atlanta.craigslist.org/wat/apa/d/atlanta-lease-today-clubhouse-move-in/7105773458.html
"3 Bedroom 2 Bathroom, 1st Floor, Hardwood Floors!!!",$1210,Marietta,https://atlanta.craigslist.org/sat/apa/d/conyers-3-bedroom-2-bathroom-1st-floor/7105742792.html
Beautiful 3 Bedrooms Available!,$1263,Marietta,https://atlanta.craigslist.org/atl/apa/d/austell-beautiful-3-bedrooms-available/7105772621.html
"Our Most Popular Layout with Special Savings, Now Leasing! CALL NOW!",$1263,"Roswell, GA",https://atlanta.craigslist.org/eat/apa/d/pine-lake-our-most-popular-layout-with/7105769386.html
Coming Soon!,$1524,"3000 Continental Colony Pkwy Atlanta, GA",https://atlanta.craigslist.org/eat/apa/d/atlanta-coming-soon/7102038741.html
"Stainless Steel Appliances, Private Dining Area, Additional Storage",$1524,Atlanta,https://atlanta.craigslist.org/sat/apa/d/rex-stainless-steel-appliances-private/7092081447.html
Enjoy the Beauty of Fall at Ashford 75,$1210,"645 Dekalb Industrial Way Decatur, GA",https://atlanta.craigslist.org/atl/apa/d/smyrna-enjoy-the-beauty-of-fall-at/7105760245.html
The Flats @ 1885,$1210,"Duluth, Ga",https://atlanta.craigslist.org/atl/apa/d/morrow-the-flats-1885/7105754302.html
"New Listing,Fast Approval,Ranch Style,Renovated,Open Floor Plan",$1210,Acworth,https://atlanta.craigslist.org/sat/apa/d/red-oak-new-listingfast-approvalranch/7105753580.html
"Lake Views, Hard Surface Floors, Garden Tub",$1210,Atlanta,https://atlanta.craigslist.org/wat/apa/d/stockbridge-lake-views-hard-surface/7105738080.html
Riverdale Home Community,$1210,Sandy Springs,https://atlanta.craigslist.org/sat/apa/d/riverdale-riverdale-home-community/7105748791.html
Proper Design. Smartly Priced. Ready for Move-In! - (#8306),$1210,"100 Peaks Ridge Acworth, GA",https://atlanta.craigslist.org/nat/apa/d/acworth-proper-design-smartly-priced/7105724606.html
Beautiful single family ready for immediate move in ...,$1094,Atlanta,https://atlanta.craigslist.org/atl/apa/d/marietta-beautiful-single-family-ready/7105729148.html
Washer And Dryer Included In Extra Large 3 Bedroom,$1094,Douglasville,https://atlanta.craigslist.org/nat/apa/d/canton-washer-and-dryer-included-in/7105716844.html
HARDWOOD FLOOR!! AVAILABLE FOR IMMEDIATE MOVE-IN!,$1198,"3000 Continental Colony Pkwy Atlanta, GA",https://atlanta.craigslist.org/atl/apa/d/atlanta-hardwood-floor-available-for/7105736540.html
"Large Bathrooms with Garden Tubs, Extra Storage, Community Clubhouse",$1198,"4420 Peachtree Road NE Brookhaven, GA",https://atlanta.craigslist.org/sat/apa/d/rex-large-bathrooms-with-garden-tubs/7103570515.html
Bonitos i Espaciosos Apartamentos! para mudanza inmediata,$1350,"100 Akers Ridge Drive Atlanta, GA",https://atlanta.craigslist.org/wat/apa/d/marietta-bonitos-espaciosos/7105717817.html
0 Deposito Hoy!  AmberGrove,$1350,Acworth,https://atlanta.craigslist.org/wat/apa/d/marietta-0-deposito-hoy-ambergrove/7105717731.html
ASPEN POINTE'S TRIPLE PLAY: HUGE FLOOR PLANS-TINY PRICE-BEST LOCATION,$1037,Fairburn,https://atlanta.craigslist.org/nat/apa/d/roswell-aspen-pointes-triple-play-huge/7105717568.html
The Park at Greenbriar,$1037,"Stockbridge, GA",https://atlanta.craigslist.org/atl/apa/d/atlanta-the-park-at-greenbriar/7105665150.html
"Prime Area, Big Bathrooms, Large yard",$1485,RIVERDALE,https://atlanta.craigslist.org/eat/apa/d/lawrenceville-prime-area-big-bathrooms/7092681084.html
"Three-Bedroom, Ground Level, with Fireplace for Immediate Move In!!!!",$1485,riverdale,https://atlanta.craigslist.org/atl/apa/d/scottdale-three-bedroom-ground-level/7105708605.html
"Game Room with Billards Table, Resident Event Lounge, 2 Swimming Pools",$1507,Riverdale,https://atlanta.craigslist.org/nat/apa/d/duluth-game-room-with-billards-table/7105706182.html
3 Bedroom/ 2 Bath Homes,$1507,riverdale,https://atlanta.craigslist.org/nat/apa/d/kennesaw-3-bedroom-2-bath-homes/7105704787.html
"GORGEOUS Spot, Spacious Floor plans, Perfectly furnished",$510,riverdale,https://atlanta.craigslist.org/atl/apa/d/lawrenceville-gorgeous-spot-spacious/7090804405.html
Remarkable 4 Bedroom - Newly Renovated - By Morgan Fall Trails,$510,Kennesaw,https://atlanta.craigslist.org/nat/apa/d/atlanta-remarkable-4-bedroom-newly/7105701141.html
Welcome to your home sweet HOME!,$1710,"100 Peyton Place SW Atlanta, GA",https://atlanta.craigslist.org/atl/apa/d/woodstock-welcome-to-your-home-sweet/7105701039.html
"Picnic Area with Grill, Eat-in Kitchen, Swimming Pool",$1710,"457 Crested View Drive Loganville, GA",https://atlanta.craigslist.org/wat/apa/d/atlanta-picnic-area-with-grill-eat-in/7102578838.html
"Contemporary Comfort, Custom Cabinetry, Lake Views",$1405,"100 Peyton Place SW Atlanta, GA",https://atlanta.craigslist.org/wat/apa/d/douglasville-contemporary-comfort/7105698829.html
For sale only beautiful single wide 3 bedroom 2 bathroom!,$1405,"100 Peyton Place SW Atlanta, GA",https://atlanta.craigslist.org/nat/apa/d/marietta-for-sale-only-beautiful-single/7102371158.html
For sale only beautiful single wide 3 bedroom 2 bathroom!,$1146,Locust Grove,https://atlanta.craigslist.org/nat/apa/d/marietta-for-sale-only-beautiful-single/7099751630.html
For sale only beautiful single wide 3 bedroom 2 bathroom!,$1146,Atlanta,https://atlanta.craigslist.org/nat/apa/d/marietta-for-sale-only-beautiful-single/7101947587.html
For sale only beautiful single wide 3 bedroom 2 bathroom!,$1525,Atlanta,https://atlanta.craigslist.org/nat/apa/d/marietta-for-sale-only-beautiful-single/7098272016.html
For sale only beautiful single wide 3 bedroom 2 bathroom!,$1525,Newnan,https://atlanta.craigslist.org/nat/apa/d/marietta-for-sale-only-beautiful-single/7100949164.html
For sale only beautiful single wide 3 bedroom 2 bathroom!,$1310,Stockbridge,https://atlanta.craigslist.org/nat/apa/d/marietta-for-sale-only-beautiful-single/7099737427.html
For sale only beautiful single wide 3 bedroom 2 bathroom!,$1310,Fayetteville,https://atlanta.craigslist.org/nat/apa/d/marietta-for-sale-only-beautiful-single/7100113370.html
For sale only beautiful single wide 3 bedroom 2 bathroom!,$1715,McDonough,https://atlanta.craigslist.org/nat/apa/d/marietta-for-sale-only-beautiful-single/7100109241.html
For sale only beautiful single wide 3 bedroom 2 bathroom!,$1715,McDonough,https://atlanta.craigslist.org/nat/apa/d/marietta-for-sale-only-beautiful-single/7100110842.html
The Park at Greenbriar,$1475,Atlanta,https://atlanta.craigslist.org/atl/apa/d/atlanta-the-park-at-greenbriar/7105670912.html
"Rare fine, Three bedroom",$1475,Duluth,https://atlanta.craigslist.org/atl/apa/d/atlanta-rare-fine-three-bedroom/7105696730.html
Look no further!!!,$750,Decatur,https://atlanta.craigslist.org/atl/apa/d/atlanta-look-no-further/7105695911.html
Large 3 Bedroom/ 2 Bath Homes,$750,"3465Dale Ln SW, Atlanta,GA",https://atlanta.craigslist.org/nat/apa/d/kennesaw-large-3-bedroom-2-bath-homes/7105687276.html
"24 Hour Emergency Maintenance, Clubhouse, Patio",$15911809,"Waleska, GA",https://atlanta.craigslist.org/eat/apa/d/redan-24-hour-emergency-maintenance/7096456833.html
"Convenient Location, Chair Railing, Fitness Center",$15911809,"Waleska, GA",https://atlanta.craigslist.org/atl/apa/d/union-city-convenient-location-chair/7105671964.html
June Availability out now! VIRTUAL TOUR!,$1370,Atlanta,https://atlanta.craigslist.org/sat/apa/d/mcdonough-june-availability-out-now/7105674037.html
"3 Bedroom, 2 Bathroom Apartments !!!",$1370,"Waleska, GA",https://atlanta.craigslist.org/sat/apa/d/stockbridge-3-bedroom-2-bathroom/7105673449.html
Look an Lease Today!!!!!!!!!!!!!!!!!!!!!!!!!,$931,Duluth,https://atlanta.craigslist.org/sat/apa/d/riverdale-look-an-lease-today/7105673276.html
Call Now Then Apply!,$931,"",https://atlanta.craigslist.org/sat/apa/d/riverdale-call-now-then-apply/7105673247.html
Pre-Lease Your New Place! 3 Bedrooms Available!,$1050,"",https://atlanta.craigslist.org/sat/apa/d/riverdale-pre-lease-your-new-place-3/7105673201.html
Better living for half the cost!,$1050,"",https://atlanta.craigslist.org/sat/apa/d/atlanta-better-living-for-half-the-cost/7105673161.html
"Walk-in Closet, Black Appliance , Sparkling Pool!",$850,"",https://atlanta.craigslist.org/sat/apa/d/riverdale-walk-in-closet-black/7105673133.html
"Tennis Court, Car Care Center, Online Resident Portal",$850,"",https://atlanta.craigslist.org/sat/apa/d/mcdonough-tennis-court-car-care-center/7097658352.html
"Beautiful, Upgraded 3 Bedroom 2 Bath Home!",$1350,"",https://atlanta.craigslist.org/nat/apa/d/kennesaw-beautiful-upgraded-3-bedroom-2/7105670697.html
3 BEDROOM 2 BATH MOVE IN READY!! WAIVED APP & ADMIN!!,$1350,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-3-bedroom-2-bath-move-in-ready/7101899856.html
Beautiful home comes with a patio 2 car garage and fenced yard,$1445,"",https://atlanta.craigslist.org/eat/apa/d/grayson-beautiful-home-comes-with-patio/7105645510.html
"GoChat Business Center, Game Room with Billards Table, Pet Park",$1445,"",https://atlanta.craigslist.org/atl/apa/d/duluth-gochat-business-center-game-room/7105668957.html
SPACIOUS 3 Bedroom 2 Bath with WASHER/Dryer INCLUDED!!!,$1151,"",https://atlanta.craigslist.org/atl/apa/d/atlanta-spacious-3-bedroom-2-bath-with/7105668467.html
